Occupation,Code,Vulnerability_Median_2024,Vulnerability_p05_2024,Vulnerability_p95_2024,Vulnerability_Median_2025,Vulnerability_p05_2025,Vulnerability_p95_2025,Vulnerability_Median_2026,Vulnerability_p05_2026,Vulnerability_p95_2026,Vulnerability_Median_2027,Vulnerability_p05_2027,Vulnerability_p95_2027,Vulnerability_Median_2028,Vulnerability_p05_2028,Vulnerability_p95_2028,Vulnerability_Median_2029,Vulnerability_p05_2029,Vulnerability_p95_2029,Vulnerability_Median_2030,Vulnerability_p05_2030,Vulnerability_p95_2030,Vulnerability_Median_2031,Vulnerability_p05_2031,Vulnerability_p95_2031,Vulnerability_Median_2032,Vulnerability_p05_2032,Vulnerability_p95_2032,Vulnerability_Median_2033,Vulnerability_p05_2033,Vulnerability_p95_2033,Vulnerability_Median_2034,Vulnerability_p05_2034,Vulnerability_p95_2034,Vulnerability_Median_2035,Vulnerability_p05_2035,Vulnerability_p95_2035,Country,Capacity_Score,Adoption_Multiplier,Adjusted_Vulnerability_Median_2024,Adjusted_Vulnerability_p05_2024,Adjusted_Vulnerability_p95_2024,Adjusted_Vulnerability_Median_2025,Adjusted_Vulnerability_p05_2025,Adjusted_Vulnerability_p95_2025,Adjusted_Vulnerability_Median_2026,Adjusted_Vulnerability_p05_2026,Adjusted_Vulnerability_p95_2026,Adjusted_Vulnerability_Median_2027,Adjusted_Vulnerability_p05_2027,Adjusted_Vulnerability_p95_2027,Adjusted_Vulnerability_Median_2028,Adjusted_Vulnerability_p05_2028,Adjusted_Vulnerability_p95_2028,Adjusted_Vulnerability_Median_2029,Adjusted_Vulnerability_p05_2029,Adjusted_Vulnerability_p95_2029,Adjusted_Vulnerability_Median_2030,Adjusted_Vulnerability_p05_2030,Adjusted_Vulnerability_p95_2030,Adjusted_Vulnerability_Median_2031,Adjusted_Vulnerability_p05_2031,Adjusted_Vulnerability_p95_2031,Adjusted_Vulnerability_Median_2032,Adjusted_Vulnerability_p05_2032,Adjusted_Vulnerability_p95_2032,Adjusted_Vulnerability_Median_2033,Adjusted_Vulnerability_p05_2033,Adjusted_Vulnerability_p95_2033,Adjusted_Vulnerability_Median_2034,Adjusted_Vulnerability_p05_2034,Adjusted_Vulnerability_p95_2034,Adjusted_Vulnerability_Median_2035,Adjusted_Vulnerability_p05_2035,Adjusted_Vulnerability_p95_2035
Timing Device Assemblers and Adjusters,51-2061.00,0.4725209302325581,0.4725209302325581,0.4725209302325581,0.5208238814734011,0.5042024894595482,0.5371399306226878,0.563623534883721,0.5355554200710124,0.563623534883721,0.5608054172093023,0.5608054172093023,0.5608054172093023,0.5580013901232558,0.5580013901232558,0.5580013901232558,0.5552113831726395,0.5552113831726395,0.5552113831726395,0.5524353262567764,0.5524353262567764,0.5524353262567764,0.5496731496254924,0.5496731496254924,0.5496731496254924,0.546924783877365,0.546924783877365,0.546924783877365,0.5441901599579781,0.5441901599579781,0.5441901599579781,0.5414692091581883,0.5414692091581883,0.5414692091581883,0.5387618631123973,0.5387618631123973,0.5387618631123973,India,0.5231498010636668,0.9346859838242358,0.4725209302325581,0.4725209302325581,0.4725209302325581,0.5208238814734011,0.5042024894595482,0.5371399306226878,0.563623534883721,0.5355554200710124,0.563623534883721,0.5608054172093023,0.5608054172093023,0.5608054172093023,0.5580013901232558,0.5580013901232558,0.5580013901232558,0.5552113831726395,0.5552113831726395,0.5552113831726395,0.5524353262567764,0.5524353262567764,0.5524353262567764,0.5496731496254924,0.5496731496254924,0.5496731496254924,0.5496731496254924,0.5496731496254924,0.5496731496254924,0.546924783877365,0.546924783877365,0.546924783877365,0.5441901599579781,0.5441901599579781,0.5441901599579781,0.5414692091581883,0.5414692091581883,0.5414692091581883
Tire Builders,51-9197.00,0.5016781395348837,0.5016781395348837,0.5016781395348837,0.5425758139534884,0.5323240471553333,0.5425758139534884,0.539862934883721,0.539862934883721,0.539862934883721,0.5371636202093023,0.5371636202093023,0.5371636202093023,0.5344778021082558,0.5344778021082558,0.5344778021082558,0.5318054130977146,0.5318054130977146,0.5318054130977146,0.529146386032226,0.529146386032226,0.529146386032226,0.5265006541020648,0.5265006541020648,0.5265006541020648,0.5238681508315545,0.5238681508315545,0.5238681508315545,0.5212488100773967,0.5212488100773967,0.5212488100773967,0.5186425660270098,0.5186425660270098,0.5186425660270098,0.5160493531968746,0.5160493531968746,0.5160493531968746,India,0.5231498010636668,0.9346859838242358,0.5016781395348837,0.5016781395348837,0.5016781395348837,0.5425758139534884,0.5323240471553333,0.5425758139534884,0.539862934883721,0.539862934883721,0.539862934883721,0.5371636202093023,0.5371636202093023,0.5371636202093023,0.5344778021082558,0.5344778021082558,0.5344778021082558,0.5318054130977146,0.5318054130977146,0.5318054130977146,0.529146386032226,0.529146386032226,0.529146386032226,0.5265006541020648,0.5265006541020648,0.5265006541020648,0.5265006541020648,0.5265006541020648,0.5265006541020648,0.5238681508315545,0.5238681508315545,0.5238681508315545,0.5212488100773967,0.5212488100773967,0.5212488100773967,0.5186425660270098,0.5186425660270098,0.5186425660270098
Tire Repairers and Changers,49-3093.00,0.4350337209302325,0.4350337209302325,0.4350337209302325,0.4697325581395348,0.4623731850214501,0.4697325581395348,0.4673838953488372,0.4673838953488372,0.4673838953488372,0.465046975872093,0.465046975872093,0.465046975872093,0.4627217409927325,0.4627217409927325,0.4627217409927325,0.4604081322877688,0.4604081322877688,0.4604081322877688,0.45810609162633,0.45810609162633,0.45810609162633,0.4558155611681983,0.4558155611681983,0.4558155611681983,0.4535364833623573,0.4535364833623573,0.4535364833623573,0.4512688009455455,0.4512688009455455,0.4512688009455455,0.4490124569408179,0.4490124569408179,0.4490124569408179,0.4467673946561137,0.4467673946561137,0.4467673946561137,India,0.5231498010636668,0.9346859838242358,0.4350337209302325,0.4350337209302325,0.4350337209302325,0.4697325581395348,0.4623731850214501,0.4697325581395348,0.4673838953488372,0.4673838953488372,0.4673838953488372,0.465046975872093,0.465046975872093,0.465046975872093,0.4627217409927325,0.4627217409927325,0.4627217409927325,0.4604081322877688,0.4604081322877688,0.4604081322877688,0.45810609162633,0.45810609162633,0.45810609162633,0.4558155611681983,0.4558155611681983,0.4558155611681983,0.4558155611681983,0.4558155611681983,0.4558155611681983,0.4535364833623573,0.4535364833623573,0.4535364833623573,0.4512688009455455,0.4512688009455455,0.4512688009455455,0.4490124569408179,0.4490124569408179,0.4490124569408179
"Title Examiners, Abstractors, and Searchers",23-2093.00,0.6659088372093024,0.6659088372093024,0.6659088372093024,0.7201948837209302,0.7065680254210764,0.7201948837209302,0.7165939093023256,0.7165939093023256,0.7165939093023256,0.713010939755814,0.713010939755814,0.713010939755814,0.7094458850570349,0.7094458850570349,0.7094458850570349,0.7058986556317497,0.7058986556317497,0.7058986556317497,0.7023691623535909,0.7023691623535909,0.7023691623535909,0.6988573165418229,0.6988573165418229,0.6988573165418229,0.6953630299591138,0.6953630299591138,0.6953630299591138,0.6918862148093182,0.6918862148093182,0.6918862148093182,0.6884267837352717,0.6884267837352717,0.6884267837352717,0.6849846498165953,0.6849846498165953,0.6849846498165953,India,0.5231498010636668,0.9346859838242358,0.6659088372093024,0.6659088372093024,0.6659088372093024,0.7201948837209302,0.7065680254210764,0.7201948837209302,0.7165939093023256,0.7165939093023256,0.7165939093023256,0.713010939755814,0.713010939755814,0.713010939755814,0.7094458850570349,0.7094458850570349,0.7094458850570349,0.7058986556317497,0.7058986556317497,0.7058986556317497,0.7023691623535909,0.7023691623535909,0.7023691623535909,0.6988573165418229,0.6988573165418229,0.6988573165418229,0.6988573165418229,0.6988573165418229,0.6988573165418229,0.6953630299591138,0.6953630299591138,0.6953630299591138,0.6918862148093182,0.6918862148093182,0.6918862148093182,0.6884267837352717,0.6884267837352717,0.6884267837352717
"Tool Grinders, Filers, and Sharpeners",51-4194.00,0.6033916279069769,0.6033916279069769,0.6033916279069769,0.6525811627906978,0.64025088612567,0.6525811627906978,0.6671387069767442,0.6493182569767443,0.6671387069767442,0.6638030134418604,0.6638030134418604,0.6638030134418604,0.6604839983746511,0.6604839983746511,0.6604839983746511,0.6571815783827779,0.6571815783827779,0.6571815783827779,0.6538956704908641,0.6538956704908641,0.6538956704908641,0.6506261921384097,0.6506261921384097,0.6506261921384097,0.6473730611777176,0.6473730611777176,0.6473730611777176,0.644136195871829,0.644136195871829,0.644136195871829,0.6409155148924699,0.6409155148924699,0.6409155148924699,0.6377109373180075,0.6377109373180075,0.6377109373180075,India,0.5231498010636668,0.9346859838242358,0.6033916279069769,0.6033916279069769,0.6033916279069769,0.6525811627906978,0.64025088612567,0.6525811627906978,0.6671387069767442,0.6493182569767443,0.6671387069767442,0.6638030134418604,0.6638030134418604,0.6638030134418604,0.6604839983746511,0.6604839983746511,0.6604839983746511,0.6571815783827779,0.6571815783827779,0.6571815783827779,0.6538956704908641,0.6538956704908641,0.6538956704908641,0.6506261921384097,0.6506261921384097,0.6506261921384097,0.6506261921384097,0.6506261921384097,0.6506261921384097,0.6473730611777176,0.6473730611777176,0.6473730611777176,0.644136195871829,0.644136195871829,0.644136195871829,0.6409155148924699,0.6409155148924699,0.6409155148924699
Tool and Die Makers,51-4111.00,0.5016781395348837,0.5016781395348837,0.5016781395348837,0.5425758139534884,0.5323240471553333,0.5559949977665208,0.5813058418604651,0.5538962310917597,0.5813058418604651,0.5783993126511628,0.5783993126511628,0.5783993126511628,0.575507316087907,0.575507316087907,0.575507316087907,0.5726297795074674,0.5726297795074674,0.5726297795074674,0.56976663060993,0.56976663060993,0.56976663060993,0.5669177974568804,0.5669177974568804,0.5669177974568804,0.564083208469596,0.564083208469596,0.564083208469596,0.561262792427248,0.561262792427248,0.561262792427248,0.5584564784651118,0.5584564784651118,0.5584564784651118,0.5556641960727862,0.5556641960727862,0.5556641960727862,India,0.5231498010636668,0.9346859838242358,0.5016781395348837,0.5016781395348837,0.5016781395348837,0.5425758139534884,0.5323240471553333,0.5559949977665208,0.5813058418604651,0.5538962310917597,0.5813058418604651,0.5783993126511628,0.5783993126511628,0.5783993126511628,0.575507316087907,0.575507316087907,0.575507316087907,0.5726297795074674,0.5726297795074674,0.5726297795074674,0.56976663060993,0.56976663060993,0.56976663060993,0.5669177974568804,0.5669177974568804,0.5669177974568804,0.5669177974568804,0.5669177974568804,0.5669177974568804,0.564083208469596,0.564083208469596,0.564083208469596,0.561262792427248,0.561262792427248,0.561262792427248,0.5584564784651118,0.5584564784651118,0.5584564784651118
Tour Guides and Escorts,39-7011.00,0.5952461395348837,0.5952461395348837,0.5952461395348837,0.6427237209302326,0.6305306752298901,0.6427237209302326,0.6395101023255814,0.6395101023255814,0.6395101023255814,0.6363125518139534,0.6363125518139534,0.6363125518139534,0.6331309890548836,0.6331309890548836,0.6331309890548836,0.6299653341096092,0.6299653341096092,0.6299653341096092,0.6268155074390612,0.6268155074390612,0.6268155074390612,0.6236814299018659,0.6236814299018659,0.6236814299018659,0.6205630227523565,0.6205630227523565,0.6205630227523565,0.6174602076385948,0.6174602076385948,0.6174602076385948,0.6143729066004018,0.6143729066004018,0.6143729066004018,0.6113010420673998,0.6113010420673998,0.6113010420673998,India,0.5231498010636668,0.9346859838242358,0.5952461395348837,0.5952461395348837,0.5952461395348837,0.6427237209302326,0.6305306752298901,0.6427237209302326,0.6395101023255814,0.6395101023255814,0.6395101023255814,0.6363125518139534,0.6363125518139534,0.6363125518139534,0.6331309890548836,0.6331309890548836,0.6331309890548836,0.6299653341096092,0.6299653341096092,0.6299653341096092,0.6268155074390612,0.6268155074390612,0.6268155074390612,0.6236814299018659,0.6236814299018659,0.6236814299018659,0.6236814299018659,0.6236814299018659,0.6236814299018659,0.6205630227523565,0.6205630227523565,0.6205630227523565,0.6174602076385948,0.6174602076385948,0.6174602076385948,0.6143729066004018,0.6143729066004018,0.6143729066004018
Traffic Technicians,53-6041.00,0.5877884186046513,0.5877884186046513,0.5877884186046513,0.6346711627906978,0.6226350403378016,0.6346711627906978,0.6314978069767443,0.6314978069767443,0.6314978069767443,0.6283403179418605,0.6283403179418605,0.6283403179418605,0.6251986163521512,0.6251986163521512,0.6251986163521512,0.6220726232703905,0.6220726232703905,0.6220726232703905,0.6189622601540385,0.6189622601540385,0.6189622601540385,0.6158674488532683,0.6158674488532683,0.6158674488532683,0.6127881116090019,0.6127881116090019,0.6127881116090019,0.6097241710509569,0.6097241710509569,0.6097241710509569,0.6066755501957022,0.6066755501957022,0.6066755501957022,0.6036421724447236,0.6036421724447236,0.6036421724447236,India,0.5231498010636668,0.9346859838242358,0.5877884186046513,0.5877884186046513,0.5877884186046513,0.6346711627906978,0.6226350403378016,0.6346711627906978,0.6314978069767443,0.6314978069767443,0.6314978069767443,0.6283403179418605,0.6283403179418605,0.6283403179418605,0.6251986163521512,0.6251986163521512,0.6251986163521512,0.6220726232703905,0.6220726232703905,0.6220726232703905,0.6189622601540385,0.6189622601540385,0.6189622601540385,0.6158674488532683,0.6158674488532683,0.6158674488532683,0.6158674488532683,0.6158674488532683,0.6158674488532683,0.6127881116090019,0.6127881116090019,0.6127881116090019,0.6097241710509569,0.6097241710509569,0.6097241710509569,0.6066755501957022,0.6066755501957022,0.6066755501957022
Training and Development Managers,11-3131.00,0.7680502325581395,0.7680502325581395,0.7680502325581395,0.8306630232558139,0.8125960737360699,0.8306630232558139,0.8265097081395348,0.8265097081395348,0.8265097081395348,0.8223771595988372,0.8223771595988372,0.8223771595988372,0.8182652738008429,0.8182652738008429,0.8182652738008429,0.8141739474318387,0.8141739474318387,0.8141739474318387,0.8101030776946796,0.8101030776946796,0.8101030776946796,0.8060525623062061,0.8060525623062061,0.8060525623062061,0.8020222994946751,0.8020222994946751,0.8020222994946751,0.7980121879972016,0.7980121879972016,0.7980121879972016,0.7940221270572158,0.7940221270572158,0.7940221270572158,0.7900520164219296,0.7900520164219296,0.7900520164219296,India,0.5231498010636668,0.9346859838242358,0.7680502325581395,0.7680502325581395,0.7680502325581395,0.8306630232558139,0.8125960737360699,0.8306630232558139,0.8265097081395348,0.8265097081395348,0.8265097081395348,0.8223771595988372,0.8223771595988372,0.8223771595988372,0.8182652738008429,0.8182652738008429,0.8182652738008429,0.8141739474318387,0.8141739474318387,0.8141739474318387,0.8101030776946796,0.8101030776946796,0.8101030776946796,0.8060525623062061,0.8060525623062061,0.8060525623062061,0.8060525623062061,0.8060525623062061,0.8060525623062061,0.8020222994946751,0.8020222994946751,0.8020222994946751,0.7980121879972016,0.7980121879972016,0.7980121879972016,0.7940221270572158,0.7940221270572158,0.7940221270572158
Training and Development Specialists,13-1151.00,0.7343739534883721,0.7343739534883721,0.7343739534883721,0.7942413953488372,0.7769666174972663,0.7942413953488372,0.7902701883720931,0.7902701883720931,0.7902701883720931,0.7863188374302326,0.7863188374302326,0.7863188374302326,0.7823872432430813,0.7823872432430813,0.7823872432430813,0.778475307026866,0.778475307026866,0.778475307026866,0.7745829304917317,0.7745829304917317,0.7745829304917317,0.7707100158392729,0.7707100158392729,0.7707100158392729,0.7668564657600766,0.7668564657600766,0.7668564657600766,0.7630221834312761,0.7630221834312761,0.7630221834312761,0.7592070725141198,0.7592070725141198,0.7592070725141198,0.7554110371515492,0.7554110371515492,0.7554110371515492,India,0.5231498010636668,0.9346859838242358,0.7343739534883721,0.7343739534883721,0.7343739534883721,0.7942413953488372,0.7769666174972663,0.7942413953488372,0.7902701883720931,0.7902701883720931,0.7902701883720931,0.7863188374302326,0.7863188374302326,0.7863188374302326,0.7823872432430813,0.7823872432430813,0.7823872432430813,0.778475307026866,0.778475307026866,0.778475307026866,0.7745829304917317,0.7745829304917317,0.7745829304917317,0.7707100158392729,0.7707100158392729,0.7707100158392729,0.7707100158392729,0.7707100158392729,0.7707100158392729,0.7668564657600766,0.7668564657600766,0.7668564657600766,0.7630221834312761,0.7630221834312761,0.7630221834312761,0.7592070725141198,0.7592070725141198,0.7592070725141198
Transit and Railroad Police,33-3052.00,0.6504075581395349,0.6504075581395349,0.6504075581395349,0.7022848837209302,0.6889619093183743,0.7022848837209302,0.6987734593023256,0.6987734593023256,0.6987734593023256,0.6952795920058139,0.6952795920058139,0.6952795920058139,0.6918031940457848,0.6918031940457848,0.6918031940457848,0.6883441780755559,0.6883441780755559,0.6883441780755559,0.6849024571851782,0.6849024571851782,0.6849024571851782,0.6814779448992522,0.6814779448992522,0.6814779448992522,0.678070555174756,0.678070555174756,0.678070555174756,0.6746802023988822,0.6746802023988822,0.6746802023988822,0.6713068013868878,0.6713068013868878,0.6713068013868878,0.6679502673799533,0.6679502673799533,0.6679502673799533,India,0.5231498010636668,0.9346859838242358,0.6504075581395349,0.6504075581395349,0.6504075581395349,0.7022848837209302,0.6889619093183743,0.7022848837209302,0.6987734593023256,0.6987734593023256,0.6987734593023256,0.6952795920058139,0.6952795920058139,0.6952795920058139,0.6918031940457848,0.6918031940457848,0.6918031940457848,0.6883441780755559,0.6883441780755559,0.6883441780755559,0.6849024571851782,0.6849024571851782,0.6849024571851782,0.6814779448992522,0.6814779448992522,0.6814779448992522,0.6814779448992522,0.6814779448992522,0.6814779448992522,0.678070555174756,0.678070555174756,0.678070555174756,0.6746802023988822,0.6746802023988822,0.6746802023988822,0.6713068013868878,0.6713068013868878,0.6713068013868878
Transportation Engineers,17-2051.01,0.6895971162790698,0.6895971162790698,0.6895971162790698,0.7393081395348837,0.7253196379708069,0.7393081395348837,0.7356115988372093,0.7356115988372093,0.7356115988372093,0.7319335408430232,0.7319335408430232,0.7319335408430232,0.7282738731388081,0.7282738731388081,0.7282738731388081,0.7246325037731141,0.7246325037731141,0.7246325037731141,0.7210093412542485,0.7210093412542485,0.7210093412542485,0.7174042945479772,0.7174042945479772,0.7174042945479772,0.7138172730752373,0.7138172730752373,0.7138172730752373,0.7102481867098611,0.7102481867098611,0.7102481867098611,0.7066969457763118,0.7066969457763118,0.7066969457763118,0.7031634610474302,0.7031634610474302,0.7031634610474302,India,0.5231498010636668,0.9346859838242358,0.6895971162790698,0.6895971162790698,0.6895971162790698,0.7393081395348837,0.7253196379708069,0.7393081395348837,0.7356115988372093,0.7356115988372093,0.7356115988372093,0.7319335408430232,0.7319335408430232,0.7319335408430232,0.7282738731388081,0.7282738731388081,0.7282738731388081,0.7246325037731141,0.7246325037731141,0.7246325037731141,0.7210093412542485,0.7210093412542485,0.7210093412542485,0.7174042945479772,0.7174042945479772,0.7174042945479772,0.7174042945479772,0.7174042945479772,0.7174042945479772,0.7138172730752373,0.7138172730752373,0.7138172730752373,0.7102481867098611,0.7102481867098611,0.7102481867098611,0.7066969457763118,0.7066969457763118,0.7066969457763118
Transportation Inspectors,53-6051.00,0.5868316279069768,0.5868316279069768,0.5868316279069768,0.6346711627906978,0.6226625048595711,0.6346711627906978,0.6314978069767443,0.6314978069767443,0.6314978069767443,0.6283403179418605,0.6283403179418605,0.6283403179418605,0.6251986163521512,0.6251986163521512,0.6251986163521512,0.6220726232703905,0.6220726232703905,0.6220726232703905,0.6189622601540385,0.6189622601540385,0.6189622601540385,0.6158674488532683,0.6158674488532683,0.6158674488532683,0.6127881116090019,0.6127881116090019,0.6127881116090019,0.6097241710509569,0.6097241710509569,0.6097241710509569,0.6066755501957022,0.6066755501957022,0.6066755501957022,0.6036421724447236,0.6036421724447236,0.6036421724447236,India,0.5231498010636668,0.9346859838242358,0.5868316279069768,0.5868316279069768,0.5868316279069768,0.6346711627906978,0.6226625048595711,0.6346711627906978,0.6314978069767443,0.6314978069767443,0.6314978069767443,0.6283403179418605,0.6283403179418605,0.6283403179418605,0.6251986163521512,0.6251986163521512,0.6251986163521512,0.6220726232703905,0.6220726232703905,0.6220726232703905,0.6189622601540385,0.6189622601540385,0.6189622601540385,0.6158674488532683,0.6158674488532683,0.6158674488532683,0.6158674488532683,0.6158674488532683,0.6158674488532683,0.6127881116090019,0.6127881116090019,0.6127881116090019,0.6097241710509569,0.6097241710509569,0.6097241710509569,0.6066755501957022,0.6066755501957022,0.6066755501957022
Transportation Planners,19-3099.01,0.6806343255813954,0.6806343255813954,0.6806343255813954,0.7300523255813953,0.7162389539273538,0.7300523255813953,0.7264020639534884,0.7264020639534884,0.7264020639534884,0.7227700536337209,0.7227700536337209,0.7227700536337209,0.7191562033655523,0.7191562033655523,0.7191562033655523,0.7155604223487245,0.7155604223487245,0.7155604223487245,0.7119826202369809,0.7119826202369809,0.7119826202369809,0.708422707135796,0.708422707135796,0.708422707135796,0.704880593600117,0.704880593600117,0.704880593600117,0.7013561906321164,0.7013561906321164,0.7013561906321164,0.6978494096789558,0.6978494096789558,0.6978494096789558,0.694360162630561,0.694360162630561,0.694360162630561,India,0.5231498010636668,0.9346859838242358,0.6806343255813954,0.6806343255813954,0.6806343255813954,0.7300523255813953,0.7162389539273538,0.7300523255813953,0.7264020639534884,0.7264020639534884,0.7264020639534884,0.7227700536337209,0.7227700536337209,0.7227700536337209,0.7191562033655523,0.7191562033655523,0.7191562033655523,0.7155604223487245,0.7155604223487245,0.7155604223487245,0.7119826202369809,0.7119826202369809,0.7119826202369809,0.708422707135796,0.708422707135796,0.708422707135796,0.708422707135796,0.708422707135796,0.708422707135796,0.704880593600117,0.704880593600117,0.704880593600117,0.7013561906321164,0.7013561906321164,0.7013561906321164,0.6978494096789558,0.6978494096789558,0.6978494096789558
